Outage_sec_perweek,Income,Contacts,Yearly_equip_failure,Bandwidth_GB_Year,DummyTechie,DummyOnlineSecurity,DummyPort_modem,DummyStreamingMovies,DummyStreamingTV,InternetService_DSL,InternetService_Fiber Optic,InternetService_NoInternet
11.6424418,15537.16,1,0,1925.341061,0,1,0,1,1,1,0,0
8.060591,11414.65,1,1,810.6535635,0,0,0,0,0,1,0,0
8.665638946,76184.47,1,0,771.9557231,0,0,0,1,0,1,0,0
11.20745718,79669.11,0,1,2687.9401,0,0,0,1,0,0,0,1
14.8479,17995.63,0,1,1569.491526,1,0,1,1,1,1,0,0
11.26128,71113.67,0,0,296.0266799,0,0,0,0,0,0,1,0
7.738373361,66055.53,2,0,1114.020282,0,0,1,0,0,0,1,0
4.484085,10064.84,1,0,5880.090684,0,1,1,0,0,0,1,0
11.8484,102609.3,2,0,4997.254175,0,0,1,0,0,0,0,1
11.36648,99699.68,2,0,5738.328374,0,0,0,0,1,0,0,1
11.46459,32843.32,1,1,3951.00192,0,0,0,0,0,0,0,1
7.029845,74459.99,1,0,6003.545722,0,0,1,0,1,0,1,0
9.762221,13502.99,1,1,3246.325481,0,0,1,0,0,0,1,0
11.07391,67172.04,1,1,1918.333346,0,1,1,0,1,1,0,0
9.685299,43750.86,3,1,4505.46376,1,1,0,0,1,0,1,0
7.256689,4522.89,1,1,6108.111467,0,0,0,1,1,0,0,1
1.144796,95188.95,1,1,6447.106744,0,0,1,1,0,1,0,0
11.30136,26634.93,1,0,5296.643482,1,0,0,0,1,0,1,0
11.17709222,79993.43,0,2,2131.359827,0,0,1,0,0,0,0,1
10.4673283,29470.61,1,0,639.7187297,0,1,0,1,0,0,1,0
8.510124671,21210.4,0,0,1412.478266,0,1,0,0,1,1,0,0
8.006475,61510.96,1,0,1722.330381,0,0,0,1,0,1,0,0
8.959582,56188.74,0,0,1841.554887,0,0,1,1,0,0,1,0
7.274007029,27827.03,1,1,777.3060718,0,0,1,1,1,0,0,1
8.665467,6932.32,1,0,1860.127661,0,0,1,1,1,1,0,0
7.511184,52053.5,1,1,5527.711581,0,1,0,0,0,0,1,0
5.058771,10124.99,0,2,1612.488802,1,0,1,1,0,1,0,0
6.809114,57717.41,1,0,4090.94433,0,0,0,1,1,0,0,1
11.86458,79746.71,2,1,5809.89619,0,0,1,1,0,0,1,0
7.92301547,72436.33,0,0,1014.45747,1,0,0,0,1,0,1,0
11.98166,30000.18,0,1,4362.636888,0,0,1,1,0,0,1,0
10.34957334,8497.8,0,1,1001.860025,0,0,1,0,1,1,0,0
9.112086,15449.69,1,0,5245.572739,1,0,0,1,0,1,0,0
7.717303,67205.55,0,0,4390.483323,0,1,0,1,0,1,0,0
13.90534,27744.81,2,1,5449.543139,0,0,1,0,1,0,1,0
10.01143,16149.85,3,0,889.2239784,0,0,0,1,0,0,0,1
5.96299,160589.2,1,1,1301.156073,0,1,0,1,0,1,0,0
10.40407,34742.99,1,0,5199.488203,0,1,0,0,1,0,1,0
16.48878,25057.85,2,0,1286.962111,1,1,0,1,1,1,0,0
9.094714,25373.72,1,0,5988.775784,0,0,1,0,0,0,0,1
12.81844,34411.1,2,1,5598.578895,0,1,1,0,0,0,1,0
8.042615,10924.25,0,1,6199.518144,0,1,1,0,0,1,0,0
17.10685,33247.66,1,0,5859.752162,0,0,0,0,1,0,0,1
7.750638,53710.01,0,1,4703.453548,0,1,0,0,0,0,1,0
5.256583,45511.46,1,0,5838.199467,0,0,1,1,0,0,1,0
14.63696,19153.42,0,1,3847.783663,0,1,0,0,0,0,1,0
13.85041,30834.89,1,0,6531.657744,0,0,0,0,0,1,0,0
12.21574,71846.74,2,1,5368.683525,0,0,0,0,0,1,0,0
15.91057,50722.81,3,0,6328.049165,0,0,1,1,1,0,0,1
5.256893,27303.52,0,0,5718.272878,0,0,1,1,0,0,1,0
11.58921,28435.25,1,0,5673.784205,0,1,0,1,1,0,1,0
5.84912,104867.5,0,0,1262.417547,0,0,1,0,1,0,0,1
14.5077828,22484.19,1,0,408.200312,0,1,1,0,0,0,0,1
10.11368,65966.95,0,0,3992.381842,0,1,0,0,0,0,1,0
12.88184,16210.46,0,0,5339.490928,0,1,1,1,0,0,1,0
10.27047,10056.65,0,1,5295.005642,0,0,0,0,1,0,0,1
9.8446,28409.36,0,0,5176.004699,0,0,1,1,0,1,0,0
8.519894,39372.66,1,0,6583.556553,0,0,0,1,1,1,0,0
7.728340502,47114.13,0,0,1312.896111,0,1,1,0,0,1,0,0
16.60350748,25598.66,2,1,1210.450532,0,0,1,0,0,0,1,0
11.21454,61316.31,0,0,4923.50439,0,0,0,0,1,0,1,0
12.68768,42369.14,3,1,4666.095949,0,1,0,1,0,0,1,0
8.590621,43864.93,1,3,6021.415503,0,0,0,1,1,0,1,0
11.64092,79248.45,2,0,4886.937383,0,0,1,1,1,0,1,0
11.31448,10560.99,0,0,5218.637314,1,0,1,0,1,0,0,1
12.26505,38226.33,1,1,5863.779578,0,0,1,0,1,1,0,0
8.20146,13872.89,0,0,6119.939852,0,0,0,1,1,0,1,0
7.829908,29448.24,1,2,1696.720466,0,0,1,1,1,1,0,0
8.635838,59084.69,0,0,5097.174241,0,0,1,1,0,0,1,0
11.53924648,45664.79,1,0,464.4748418,1,1,1,1,0,0,1,0
11.54934,50382.25,0,1,1002.360533,0,0,1,0,0,0,0,1
11.71123,24164.69,2,0,990.4553964,0,0,0,0,0,0,1,0
4.370972,46328.01,1,0,867.4854039,0,0,1,0,0,1,0,0
7.02401,55921.75,1,0,5739.806189,0,1,0,1,1,1,0,0
11.7323,48630.21,1,0,7138.308718,1,1,1,1,1,1,0,0
13.72489,57469.38,0,1,6149.726033,0,0,1,1,0,1,0,0
9.470531,80884.8,1,1,4992.984164,0,1,0,0,1,1,0,0
8.350691799,3381.33,1,0,1024.582571,1,0,0,0,1,0,1,0
10.66838,58015.78,1,0,1462.964796,0,1,0,0,0,1,0,0
9.900113,31881.36,1,0,6012.6506,0,0,1,1,1,1,0,0
11.43078,84647.54,0,1,6258.956902,0,0,0,0,0,1,0,0
7.731174,28911.74,2,0,1413.736327,0,0,0,1,1,0,1,0
10.32279,39526.95,1,0,1277.028074,0,0,1,0,0,0,0,1
10.02701706,9487.91,1,0,497.9042695,0,1,0,0,0,0,1,0
13.85387,79842.59,3,0,4109.749539,0,0,1,0,1,1,0,0
7.87323,56175.87,2,0,4831.683083,1,1,1,1,0,0,1,0
6.093773,26992.77,0,2,5345.910452,0,1,1,0,0,0,0,1
6.114030983,368.5,0,1,287.8189836,0,1,1,0,0,0,1,0
5.984269,40248.81,0,0,6377.789045,0,0,1,1,1,1,0,0
13.75813,30622.68,0,0,5426.490073,1,0,1,0,0,0,1,0
10.30256804,48455.85,3,1,2761.982244,0,0,0,0,1,1,0,0
7.598834,16827.22,0,0,1558.262612,1,0,0,1,1,0,0,1
11.01308,138155.7,2,0,5975.364608,0,0,1,0,1,1,0,0
11.5752,80803.99,0,0,4103.440109,0,1,0,0,1,0,1,0
14.12546,106634.6,1,0,5788.90717,0,0,1,1,0,1,0,0
13.01421,23288.63,1,1,4974.114415,0,0,1,0,0,1,0,0
12.25402,64212.33,3,0,5003.406744,0,0,1,1,0,1,0,0
13.46933,41617.07,1,0,4893.437646,0,1,0,0,0,0,1,0
8.167479,143794.0,0,3,1209.083545,0,0,0,0,1,0,1,0
9.011614,47792.78,3,0,537.4400071,1,0,0,0,1,0,1,0
6.181571,40648.31,2,0,5893.164803,0,1,1,0,1,0,0,1
11.22615,14642.58,1,0,1874.033411,0,1,1,1,0,1,0,0
5.706642926,23026.89,1,0,1114.124252,0,0,0,1,1,0,1,0
8.073426,15544.73,1,0,1129.173931,0,0,1,1,1,0,0,1
10.64177468,46714.82,1,2,962.0380085,0,1,1,0,0,1,0,0
10.03198,28850.5,0,0,5462.625983,0,0,0,1,0,0,1,0
10.39631,34235.37,3,1,1851.710555,0,0,1,0,0,1,0,0
12.74478,41848.9,2,0,1010.291341,0,0,1,0,0,0,0,1
10.98987178,25898.52,0,3,1795.270512,0,0,1,1,1,0,0,1
15.15657239,74381.07,1,0,1211.247766,0,0,1,1,1,1,0,0
7.39847,36582.97,1,1,1134.541267,0,0,0,0,1,0,0,1
16.13598,45556.59,1,1,4543.502908,0,0,0,1,0,0,0,1
10.82274,40879.22,1,0,874.0562063,0,0,0,0,0,0,1,0
10.18947,8667.17,1,0,6020.902258,1,0,1,1,1,0,0,1
6.406512,35901.58,2,1,5571.995482,0,0,0,1,0,0,0,1
7.69635,46369.85,0,2,437.7915053,0,0,1,1,0,0,1,0
9.779093,64898.06,4,0,1002.004764,0,0,0,1,1,0,1,0
8.951159,55164.8,0,0,6197.953836,0,1,0,1,0,0,1,0
15.024,30701.55,0,0,5807.061171,0,1,1,0,1,0,1,0
4.794991,59814.41,0,0,6369.536182,0,0,1,1,1,1,0,0
11.91761523,2374.22,2,0,551.1855922,0,1,0,0,0,0,1,0
6.705144,69131.11,0,3,4894.14385,1,0,1,0,1,0,1,0
9.965158,65499.28,1,0,2021.193572,0,0,0,0,0,0,0,1
10.60676299,24147.42,0,1,868.9523115,0,1,1,1,0,0,1,0
14.14302,63208.86,3,0,1217.513281,0,1,1,1,1,0,1,0
6.238726,16836.27,3,0,4727.689294,0,0,0,0,1,0,1,0
9.693742,31430.73,0,0,6453.516809,0,0,1,0,1,1,0,0
8.934308,42400.24,0,0,4357.294542,0,0,0,0,1,0,1,0
8.601959705,28909.96,0,0,927.1279646,1,0,1,0,0,0,0,1
11.52103,50315.17,1,0,5925.975679,0,1,0,0,0,0,1,0
11.78093,34257.36,1,0,1836.91871,0,0,0,0,1,0,1,0
11.29179,103476.1,3,0,5084.851456,0,0,1,1,0,1,0,0
11.19336,5537.66,0,0,5595.201151,1,0,0,1,0,0,1,0
6.229531,34759.58,2,0,3810.881389,0,0,0,0,0,1,0,0
12.07896744,3223.21,0,0,891.5354705,0,0,1,0,0,0,1,0
6.566112,70138.08,0,0,2796.815399,1,1,0,0,1,1,0,0
4.714235,24844.03,2,1,2574.581362,0,1,1,0,1,1,0,0
15.07177,112097.3,0,2,4843.627918,0,0,0,1,0,1,0,0
12.87677,145569.5,2,0,755.0711809,1,1,1,1,0,0,1,0
11.06173556,26942.28,1,1,1396.347808,1,0,0,1,1,1,0,0
14.92648,25971.15,1,0,5782.589893,0,0,0,0,0,1,0,0
5.582356,19990.91,1,0,885.4473166,0,0,1,0,1,0,1,0
8.943512,31246.25,2,3,1715.911701,0,1,1,0,1,1,0,0
11.07912,42809.29,0,0,6587.367938,1,0,1,1,1,1,0,0
13.76209,34597.28,0,1,1390.860478,0,0,0,0,1,1,0,0
11.79283,43388.31,1,0,4072.167583,0,0,0,1,0,1,0,0
6.419792,10155.82,1,1,5393.30138,0,0,1,0,0,0,1,0
10.64786,13135.95,0,0,4492.694472,0,0,0,1,1,0,1,0
7.707569,60815.04,0,0,4727.495412,0,1,0,0,0,0,0,1
7.134899,22875.95,0,0,6013.898703,0,1,0,1,1,0,1,0
8.269757,7297.34,1,2,5921.781561,0,0,0,1,1,1,0,0
10.96556,69658.99,1,1,1968.304495,1,0,1,0,0,0,1,0
7.109002592,79699.62,0,0,945.3802928,0,0,1,0,1,0,1,0
6.511921085,67211.95,0,1,894.6733856,0,1,1,1,0,0,0,1
13.0393,73397.27,1,0,6032.772687,0,0,0,0,0,0,1,0
7.423384386,5192.16,0,0,921.1401066,0,0,1,0,0,0,1,0
8.619676,64277.43,0,0,5156.063895,0,1,0,0,0,1,0,0
5.232014731,4032.12,0,1,1615.988955,1,0,1,0,1,1,0,0
9.531669,19920.22,2,0,2095.701636,0,0,1,1,1,0,1,0
12.52841,75524.57,0,1,2038.787429,0,0,1,1,0,0,1,0
12.54175,68269.35,1,0,1452.597026,0,0,0,0,1,0,1,0
10.6443,7611.79,0,0,6084.96355,1,0,1,1,0,0,1,0
10.5694,18238.62,2,1,1141.442182,1,0,1,0,1,1,0,0
11.54247891,37130.15,2,0,780.2278932,0,1,0,1,0,0,0,1
15.13755,71043.31,2,0,250.4817182,0,0,0,1,0,0,1,0
16.34933,39034.91,3,1,561.8079362,0,0,1,0,1,0,1,0
9.296558028,39225.15,2,0,703.8007764,0,0,0,0,0,0,1,0
14.18102134,31766.78,0,1,762.3743815,0,0,1,1,0,0,0,1
5.862004423,14508.23,1,0,908.6839372,0,0,1,0,0,0,1,0
12.96235,54397.09,1,1,4884.456533,1,0,1,0,1,0,0,1
11.16404955,14219.58,0,1,1815.9129,0,0,1,1,0,0,1,0
14.72092154,89527.4,1,0,2020.504216,0,0,1,0,0,1,0,0
6.158194,21122.11,0,2,1437.800807,0,0,1,0,1,0,0,1
13.82555,11577.65,1,0,3754.322576,1,0,1,0,1,0,1,0
12.10865222,5194.22,2,0,557.0118807,1,1,1,0,1,0,0,1
11.76568434,1753.08,1,0,904.5789623,0,0,0,1,1,0,1,0
11.99407,10173.37,1,0,5450.60098,0,1,0,1,0,0,0,1
12.63747,43643.67,0,0,2133.046997,1,0,1,1,1,1,0,0
14.11524,8086.98,1,0,1304.494778,0,0,1,1,0,1,0,0
9.713017,27947.45,1,1,5895.142664,0,0,1,1,1,0,0,1
12.48448983,31369.76,0,1,2363.604752,0,0,0,1,1,1,0,0
10.42239,27432.43,1,0,410.7703918,0,0,0,0,0,0,0,1
9.837532,16457.91,1,0,5338.721765,1,0,0,1,0,0,0,1
9.510354,18552.63,2,1,6062.107187,1,1,0,0,1,0,1,0
14.40171,43736.4,2,0,6201.935276,0,1,0,1,1,1,0,0
9.18202,35619.3,1,1,5280.699717,0,0,1,1,1,0,1,0
10.78835,23806.77,1,0,4286.838179,0,1,0,1,0,0,0,1
10.98971,38163.25,1,1,1988.890125,1,1,0,1,0,0,0,1
10.43502,7772.71,0,0,6319.297112,0,1,0,1,1,0,0,1
6.765901,42900.48,1,0,5006.112648,1,0,1,0,1,1,0,0
9.249944,34352.13,1,2,5282.510146,1,1,1,0,0,1,0,0
0.9952896,30207.09,1,0,1911.199623,0,0,1,1,1,0,1,0
8.761838,33653.9,0,0,5614.790593,0,0,0,1,0,0,1,0
6.425239,24130.48,2,0,3080.29312,1,0,0,1,1,1,0,0
7.521116,48074.79,0,0,6024.728963,0,1,0,0,0,0,1,0
8.257424,43646.08,1,1,5652.969841,0,0,1,0,0,0,0,1
10.09073,56225.75,1,0,5868.925353,0,1,0,0,1,0,0,1
7.489466,40885.91,0,1,5264.734623,0,1,0,1,0,0,1,0
7.296658,78242.35,2,0,3871.367991,0,1,1,0,0,0,1,0
12.90571,75711.93,1,0,5938.865925,0,1,0,0,0,0,0,1
8.427959,22300.51,1,0,3716.351124,1,0,0,0,0,0,1,0
6.116148,32807.29,1,0,4571.146514,0,0,0,0,0,0,1,0
7.88571,23584.78,1,1,2884.562817,0,1,0,0,1,1,0,0
2.732357,50629.79,0,0,1554.131756,0,0,0,1,0,0,0,1
10.74555,49081.31,2,0,4674.111818,1,1,0,1,1,0,1,0
8.430997077,20916.69,1,0,1277.1051,1,0,1,1,1,0,1,0
9.733195,38884.17,0,1,4791.332346,0,1,0,0,1,0,1,0
6.31599,25196.43,0,0,6304.203672,0,0,0,1,0,1,0,0
10.60332,17059.86,0,0,5052.572623,0,1,1,0,1,0,1,0
11.32266,6057.28,0,0,5975.890408,1,1,0,1,1,0,1,0
10.39268,10737.28,0,1,5109.918342,0,0,0,1,0,0,1,0
13.357551,35102.93,0,0,900.4043765,0,0,0,1,0,0,1,0
8.232622,31712.91,1,0,5825.616542,1,0,0,0,0,1,0,0
9.366187,13069.94,0,1,6101.070814,0,0,0,0,1,0,1,0
7.008065,13511.2,3,1,6792.669914,0,0,1,1,1,1,0,0
13.36710209,24166.24,0,0,1233.889856,0,1,1,0,0,0,1,0
6.056073185,6424.15,3,1,1328.747604,0,1,1,0,0,0,1,0
10.38533,20029.65,1,0,1791.953298,0,1,1,0,1,0,1,0
9.834012571,81127.41,1,0,2233.567181,0,0,0,1,0,1,0,0
8.844986609,51988.65,1,0,909.9557807,0,1,1,0,0,0,1,0
14.73499,41691.46,1,1,6039.469343,0,1,0,1,0,0,1,0
10.62793,68487.6,3,0,1501.582551,0,1,1,1,1,0,0,1
8.173622417,49691.34,1,0,407.5928812,0,1,1,0,0,0,1,0
11.78548,16604.79,1,0,6590.287954,1,0,1,0,1,1,0,0
18.30895,13964.89,1,0,6294.844556,0,1,0,0,0,1,0,0
8.715071,33403.38,1,2,6150.658199,0,0,1,1,1,0,1,0
4.836911,59794.64,3,0,5838.500288,0,1,1,0,1,1,0,0
5.960651,27714.04,0,0,6173.823033,1,1,0,0,1,1,0,0
6.049731,67857.57,1,0,5701.462059,0,1,0,1,1,0,0,1
9.983403111,20614.28,0,0,721.8510774,0,0,1,1,1,0,1,0
14.67012,13031.07,1,1,5075.816829,0,1,1,0,1,0,1,0
11.82086,32332.63,4,0,4205.731492,0,0,0,0,0,0,1,0
9.948212,26041.24,1,0,4558.993397,0,0,1,0,1,0,1,0
11.4707,54713.59,1,1,1039.286045,0,0,1,1,0,0,1,0
14.8692,34580.07,1,0,6298.280809,1,0,0,1,1,1,0,0
8.608975,3850.53,1,0,1361.469601,0,0,0,0,0,1,0,0
8.068417,86463.61,1,1,5392.876359,0,0,1,1,0,0,1,0
10.2408,50465.23,0,0,3822.54562,0,0,0,0,1,1,0,0
8.048411,63089.7,2,0,1512.125761,0,1,1,1,1,0,1,0
12.33669,61425.51,0,0,4180.404092,1,0,0,1,1,1,0,0
7.739305,24165.59,0,0,634.6246024,1,1,1,1,1,0,1,0
6.924593,29906.71,0,0,1177.660151,0,1,0,1,1,0,1,0
11.32768159,37583.97,1,1,373.2772664,0,1,0,0,0,0,1,0
8.899374,91572.91,2,0,5500.52688,0,0,1,0,1,1,0,0
11.33707,27803.88,1,0,1264.373724,0,0,0,0,1,0,1,0
12.39937,72397.73,3,0,6174.314028,0,0,0,0,0,1,0,0
3.262720061,39802.79,0,1,724.6774743,0,0,0,1,1,0,1,0
11.72484,13148.1,0,0,877.3671989,0,1,1,0,1,0,1,0
8.631965,17065.63,1,2,6103.128953,1,0,0,1,1,0,0,1
6.214679,4200.47,0,1,1790.477112,1,1,0,1,1,1,0,0
5.613144,81034.18,0,1,6071.607482,1,1,1,1,0,0,1,0
12.54776,13363.47,3,0,6338.594614,0,1,0,1,0,1,0,0
12.79332,7947.46,2,0,5521.423515,0,0,0,0,0,1,0,0
10.8124,114405.4,1,1,6083.758176,0,0,0,0,1,1,0,0
9.951311,11026.5,1,0,5331.272303,0,0,1,0,1,0,0,1
7.753207,56961.06,2,0,1012.974384,1,0,0,1,1,0,0,1
12.61882,12685.22,0,1,6213.398927,1,0,0,1,1,0,1,0
11.84312,13837.86,1,1,5806.10196,0,0,1,1,0,1,0,0
13.28437,34511.01,1,2,6677.609286,1,1,1,1,1,1,0,0
10.1896,23804.97,0,0,724.2830732,1,0,1,1,1,0,0,1
10.83111,45433.92,1,1,5300.449639,0,0,0,0,1,0,1,0
14.08607,110491.4,2,1,4996.04596,0,0,1,0,0,1,0,0
11.59313893,19815.63,0,2,393.6524652,0,0,1,0,0,0,1,0
9.224349,84113.15,0,0,1340.469295,0,0,1,0,1,1,0,0
9.190279,10621.15,0,1,4852.623608,0,0,0,0,1,0,0,1
7.868660851,26534.16,2,2,740.010722,0,0,1,0,1,0,0,1
12.77241,35995.19,2,0,5955.088107,0,1,1,1,1,1,0,0
7.268816,25015.89,1,1,3795.698707,0,0,1,0,0,0,0,1
8.834633,26639.43,0,0,1367.523632,0,0,0,1,1,0,1,0
13.64856,45161.45,0,1,1236.080387,0,1,0,1,1,1,0,0
6.661702,9317.9,1,2,5900.606745,0,0,0,1,0,0,1,0
13.28085,14551.58,1,0,4806.825085,0,0,0,1,1,0,0,1
6.081975067,69965.65,0,0,1095.950634,0,0,0,0,0,0,0,1
15.89345,13948.3,0,0,4941.36404,1,0,0,0,0,0,0,1
7.109691,112773.2,1,0,6195.027927,1,0,1,0,0,1,0,0
8.628832,17558.9,0,0,600.3283664,0,0,0,0,0,0,1,0
11.62995,47375.49,2,1,1704.872057,0,1,1,1,1,0,0,1
10.48235,72663.08,2,0,1968.083882,0,0,1,1,0,1,0,0
10.35968528,6953.72,0,0,1663.694612,0,1,0,1,1,1,0,0
8.968992,101681.0,0,0,5804.870522,0,0,0,1,0,0,0,1
16.16759956,34292.78,2,0,1214.758985,0,1,0,1,0,0,0,1
6.789265,20052.51,2,2,5249.37739,0,0,1,0,0,0,1,0
10.18012,27757.33,0,0,5115.759017,0,1,0,1,1,0,1,0
8.952255,13978.55,1,1,5731.337685,0,1,1,0,0,0,1,0
9.566251,23031.18,1,0,896.304005,0,0,0,0,0,0,0,1
9.525291,78971.09,1,1,6558.341155,0,1,0,0,0,1,0,0
10.45012,25770.44,2,1,1364.959051,0,0,0,0,0,1,0,0
14.34836,26722.64,2,0,5593.200037,0,1,0,0,0,0,1,0
9.52118,28554.11,3,0,5769.179556,0,1,1,0,0,0,1,0
15.02435,73700.77,1,1,6489.928767,0,1,1,1,1,0,0,1
9.850349,9120.65,2,1,452.390983,1,0,0,0,0,0,0,1
15.97382,33896.9,2,0,5187.833012,1,0,1,0,1,1,0,0
7.348999,102431.3,2,0,4702.945848,0,0,0,0,0,1,0,0
10.84393,48134.77,1,1,6008.707062,0,0,1,1,1,0,1,0
15.62909771,69156.25,0,0,1283.253595,0,0,0,1,1,1,0,0
10.34140063,13655.62,0,1,1045.580948,0,0,1,0,1,0,1,0
11.68326,20757.95,2,0,4769.420216,1,0,1,1,1,0,1,0
14.71733435,71721.17,3,1,1507.046722,0,0,1,0,1,0,1,0
10.27753,44522.71,1,0,1106.403216,1,0,0,0,0,1,0,0
11.9465,35375.83,0,0,6072.987281,0,0,1,0,0,1,0,0
12.16474,34481.06,0,1,2429.237651,0,0,0,1,1,0,0,1
13.65545074,13802.12,1,1,1060.779533,0,0,1,1,0,0,1,0
12.00434,43579.88,2,1,1104.049328,0,0,0,1,1,0,1,0
6.771136717,84185.38,2,1,1120.873005,1,0,0,1,0,0,1,0
9.573997,26999.2,0,0,4723.54426,0,0,1,0,0,0,1,0
4.868635,7729.12,2,1,4626.563441,0,0,0,0,0,0,1,0
9.441826,28431.85,1,0,5766.181037,0,1,1,0,0,0,0,1
9.555432535,43506.03,2,1,2278.858365,0,0,1,0,1,0,1,0
6.358544,40363.21,2,0,5607.361744,0,0,0,0,1,1,0,0
6.468432,68281.26,0,1,5426.315112,0,1,0,0,0,0,1,0
8.827268,5425.34,0,0,5342.130474,0,0,1,0,1,1,0,0
7.246368,20843.03,2,1,4871.832686,0,0,1,1,0,0,0,1
6.147368,36139.18,0,2,5009.989918,0,1,0,1,1,1,0,0
9.086330232,65900.37,1,2,1886.312286,0,0,0,1,1,0,1,0
9.711712,4425.26,0,0,773.1752584,0,1,0,0,0,0,1,0
16.02284,45911.55,1,0,4828.23036,0,0,1,0,1,0,0,1
10.20766,16066.46,1,0,1825.27674,0,0,0,0,1,1,0,0
5.739005915,58634.51,2,3,1312.874964,0,1,1,0,0,1,0,0
8.325318,21655.06,1,0,5334.066746,0,0,0,0,0,0,1,0
10.77891,38645.12,1,1,5753.259075,0,1,1,0,0,0,1,0
5.729233184,47683.58,1,2,806.2451255,0,1,1,0,1,0,1,0
7.940679007,20197.89,1,1,1021.482609,0,0,1,0,0,0,1,0
14.26456,35706.95,1,1,1627.959422,0,0,1,1,0,1,0,0
12.8072,8774.81,0,0,5824.416954,0,0,0,0,1,0,1,0
5.237975,48291.03,0,1,5572.805273,0,0,0,0,0,0,1,0
7.779697022,24946.75,3,0,461.4404406,1,0,1,1,0,0,1,0
11.51744058,56537.88,2,1,1659.769248,0,0,1,1,0,1,0,0
12.23929,5026.38,0,1,4409.527019,0,1,1,1,0,0,0,1
10.81384,149968.0,0,0,1744.354966,0,0,0,1,1,0,1,0
8.620125009,22274.11,0,1,2123.334993,0,1,0,1,1,1,0,0
8.10792,82535.24,0,0,6261.739568,0,0,1,1,1,0,1,0
7.275219163,34978.09,1,0,2017.858499,0,1,1,1,1,1,0,0
12.13919,48476.58,4,1,1187.716662,0,0,1,1,1,1,0,0
10.43299,17423.53,1,0,1582.882748,0,0,1,1,0,1,0,0
12.69755,91825.37,2,0,985.5470101,1,0,1,0,0,1,0,0
13.04143,40203.66,2,0,1536.363525,1,0,0,1,0,1,0,0
10.04811,63248.45,2,0,5655.286153,0,1,0,0,0,1,0,0
8.638334,7920.44,2,1,1274.226078,0,0,1,1,1,1,0,0
7.859430948,76175.36,1,2,1398.114035,0,0,0,1,0,0,1,0
10.85863,60633.22,0,0,1893.522906,0,0,0,1,0,0,1,0
5.231391,49328.41,0,0,5869.077797,1,1,0,0,0,0,1,0
14.52197,19408.35,1,0,5287.642545,0,1,1,0,0,0,1,0
11.14280011,7833.53,2,0,1207.144714,0,0,0,1,1,0,1,0
7.750919,58578.06,1,0,4728.350252,0,0,0,1,1,0,1,0
10.91065,27270.24,1,0,6715.662535,0,1,0,1,0,1,0,0
6.636853,35207.0,0,0,2070.311565,0,0,0,1,1,0,1,0
7.223478,36405.73,1,0,4022.432118,0,0,0,0,1,0,0,1
9.565152901,22303.29,2,0,708.9358044,0,0,1,1,1,0,1,0
12.51805,80224.0,1,1,5570.146365,0,1,0,1,0,0,0,1
17.41601,91355.72,1,0,1145.984358,0,0,0,1,0,0,1,0
9.127013,54531.53,1,0,2193.26463,0,0,1,1,1,1,0,0
14.88825,21294.79,1,0,1274.915029,1,1,0,1,0,0,1,0
12.02259,19542.22,0,2,4170.086495,0,1,0,0,0,0,0,1
11.2239,98436.93,1,0,946.5642973,1,1,0,0,1,0,1,0
9.009847,45544.64,2,0,6211.528262,0,1,1,0,1,1,0,0
10.15032,30535.24,1,0,1404.351494,0,0,0,0,0,0,0,1
11.92666547,11087.89,0,0,560.8498056,0,0,0,1,0,0,1,0
14.02325,22524.43,0,0,5931.491211,0,0,1,1,1,0,0,1
17.44644,60646.06,4,1,829.160544,0,1,1,0,1,0,1,0
1.45088,51061.01,1,0,5426.206923,0,1,0,1,0,0,0,1
10.42906,16990.72,0,0,3343.612596,0,1,1,1,1,0,1,0
6.610095,23263.37,2,0,798.4043093,0,0,0,0,1,0,1,0
8.996933306,28022.56,0,1,1238.421347,0,0,1,1,0,0,1,0
9.976525,22588.94,1,0,5073.83646,0,1,0,0,0,0,1,0
11.51417,18846.68,1,0,5730.642149,0,1,0,0,0,0,1,0
8.696081,5960.43,1,2,3673.166054,0,0,1,0,1,0,1,0
6.991807,8168.76,1,0,719.7798137,0,0,0,0,1,0,1,0
14.22707,50965.27,0,0,1389.833754,0,0,1,1,1,1,0,0
12.63827,18998.58,1,0,5633.418217,0,0,1,1,0,0,1,0
8.645692,37694.14,0,1,5311.713263,1,0,1,0,1,0,0,1
12.66717474,11217.96,2,0,795.4957358,0,0,0,1,0,0,1,0
5.232845,85971.68,3,1,5309.98506,0,0,0,1,1,0,0,1
4.416956,110886.7,0,0,755.6830943,0,0,0,0,1,0,1,0
11.02103,47589.97,2,0,6944.850526,0,0,0,1,1,1,0,0
4.48145,36149.29,1,0,2515.478194,0,0,0,1,1,1,0,0
9.554385,10570.54,1,0,6406.812827,0,0,0,1,1,0,1,0
9.273629,48521.27,0,1,1904.60275,0,1,0,1,1,0,0,1
12.7476,9710.42,1,0,5563.392672,0,0,0,0,1,0,1,0
10.26124,28644.87,1,0,4926.848896,0,1,0,0,1,1,0,0
11.18965,8233.96,0,2,1683.120743,0,0,1,1,1,1,0,0
12.1663565,76136.04,0,1,1197.180331,0,0,0,0,0,0,1,0
15.76032,14475.95,1,0,3603.27849,0,0,0,0,0,0,0,1
12.15027,117715.3,1,1,6522.842043,1,1,1,1,1,0,0,1
